years,months,BETA0,BETA1,BETA2,BETA3
0,0,2.1786486510151786,1.4697622660796859,-2.400031521820308,13.960964274551909
0,0,3.4924408099722926,2.3560741272449843,-3.847324362337832,22.379855217265415
0,0,2.071335910200568,1.3973668309344136,-2.2818142220606674,13.273295182053253
0,0,2.206774028235567,1.4887362379215987,-2.4310148526389628,14.141194063508092
0,0,2.310390234835528,1.558637913230271,-2.545159995728223,14.805175453041729
0,0,2.3213523010080275,1.5660331539502927,-2.5572359696793323,14.875421297472966
0,0,2.21651258253493,1.495306071762729,-2.4417429878454078,14.203599540681218
0,0,2.226415007499229,1.501986456205824,-2.452651645395905,14.26705511489397
0,0,2.2364711650605966,1.5087705518967758,-2.463729657045203,14.331495820552545
0,0,2.2466712785825975,1.515651763310732,-2.4749662527062526,14.396859008146228
0,0,2.257005921464244,1.5226237310641262,-2.4863510478962203,14.463084271220973
0,0,2.2674660057440144,1.529680324226707,-2.4978740311825103,14.53011337335299
0,0,2.2780427707038693,1.5368156326335696,-2.5095255516287773,14.597890175122314
0,0,2.2887277724787936,1.5440239598755325,-2.521296307348648,14.66636056752989
0,0,2.2995128741132467,1.5512998165910095,-2.5331773345517545,14.735472408278445
0,0,2.0667211126764387,1.3942535913290266,-2.276730492970358,13.243723170366724
0,0,2.332391796295394,1.5734806299819948,-2.569397240686624,14.946163314201636
0,0,2.4456257279298037,1.649870625164813,-2.6941374116800496,15.671775896789665
0,0,2.4571075703760847,1.6576165179065143,-2.7067859788488806,15.745352511414454
0,0,2.343501713285139,1.5809756139773243,-2.581636089281036,15.017356599137594
0,0,2.354675303655806,1.5885135533764954,-2.5939450814120133,15.088957908467888
0,0,2.365906070803101,1.5960900654334211,-2.6063170603243413,15.160925611404355
0,0,2.377187760901863,1.6037009311859318,-2.6187451367118855,15.233219632908003
0,0,2.388514355085293,1.6113420901797173,-2.6312226801021112,15.305801403572827
0,0,2.3998800618476337,1.6190096353430143,-2.643743310486764,15.378633810941556
0,0,2.4112793094468428,1.6266998078612909,-2.6563008899525435,15.451681150821338
0,0,2.4227067388659025,1.6344089924287961,-2.6688895149271765,15.524909082179207
0,0,2.4341571966623934,1.6421337124247342,-2.6815035083024026,15.59828458132157
0,0,2.0629125282378693,1.391684240051399,-2.27253490011888,13.219317440117972
0,0,2.468598147396679,1.6653683031760127,-2.719444168153742,15.818985097928005
0,0,2.5830986508506517,1.7426127543844987,-2.8455796133645976,16.552713979541963
0,0,2.5944306401383814,1.750257553029275,-2.858063100081379,16.625330322490093
0,0,2.4800930622648063,1.6731230148488194,-2.732107136095494,15.892645481734345
0,0,2.4915880918748448,1.6808778039289358,-2.7447702304386294,15.966306600816527
0,0,2.5030791813795124,1.688629934930984,-2.757428984303513,16.039942471371234
0,0,2.5145624380449783,1.6963767817347333,-2.770079109397079,16.11352814843182
0,0,2.5260341265583954,1.7041158244194652,-2.7827164908435438,16.187039695798564
0,0,2.537490663218185,1.7118446453446157,-2.7953371807843346,16.260454148809558
0,0,2.5489286110181237,1.7195609258333975,-2.8079373929626485,16.333749482839085
0,0,2.560344674731426,1.7272624428564178,-2.8205134973080037,16.406904581796027
0,0,2.5717356965534597,1.7349470660921624,-2.8330620151361923,16.47989921020201
0,0,2.059878192157174,1.3896372130230012,-2.2691922306902548,13.199873158636501
0,0,2.605728890723689,1.757879590834802,-2.8705094197454186,16.69773046498802
0,0,2.7163260687848574,1.8324907765225251,-2.9923449040707557,17.406446508329267
0,0,2.727101601927159,1.8397601781316675,-3.0042153904816287,17.47549703337323
0,0,2.6169907484597137,1.765477077257706,-2.882915648509345,16.76989739903884
0,0,2.628213674723583,1.7730482996895303,-2.8952789897887206,16.84181485693312
0,0,2.6393952426177507,1.7805916208940753,-2.907596770077374,16.913467286906723
0,0,2.6505331329478867,1.788105476293999,-2.9198664345165883,16.984839827366812
0,0,2.661625130759388,1.7955883716342766,-2.93208554307967,17.05591828469752
0,0,2.6726691219856247,1.803038880721033,-2.944251766879604,17.126689111781598
0,0,2.683663089425824,1.810455642708141,-2.9563628837382354,17.197139382226393
0,0,2.6946051100636628,1.817837360288287,-2.968416775232389,17.267256773181145
0,0,2.705493351492058,1.8251827972810595,-2.980411422755367,17.337029542426745
0,0,2.05758720087382,1.388091662051016,-2.2666684408659052,13.185192293300409
0,0,2.7378183721283698,1.8469899370231013,-3.016021142768959,17.544171000535385
0,0,2.8414598542372587,1.916908663722442,-3.1301941297320486,18.20831435766164
0,0,2.8514467601955937,1.9236460408234295,-3.1411958527929422,18.272311293208205
0,0,2.7484748798111567,1.8541790415503732,-3.027760508976214,17.61245880039772
0,0,2.759069701371406,1.8613265313201652,-3.0394319208400824,17.680351310385035
0,0,2.7696014867202714,1.868431495534106,-3.0510338910827572,17.747839879014148
0,0,2.7800689567144867,1.8754930712552071,-3.06256501058113,17.81491630942714
0,0,2.7904709006984127,1.8825104417496765,-3.074023945659073,17.88157284364059
0,0,2.8008061740460777,1.8894828348287251,-3.085409435379716,17.94780214679475
0,0,2.811073695926672,1.896409521341125,-3.0967202890838794,18.01359729283464
0,0,2.8212724470700388,1.9032898136657608,-3.10795538392851,18.078951750191152
0,0,2.8314014674204473,1.9101230641288158,-3.1191136623020386,18.1438593667462
0,0,2.0560096778064776,1.3870274317644251,-2.264930618162709,13.17508339245713
0,0,2.861361390928381,1.9303346595350213,-3.152117956398225,18.335845083014704
0,0,2.956392299535297,1.994444511996376,-3.2568054084559708,18.944811159036718
0,0,2.9654729363448715,2.000570500842016,-3.2668087720414785,19.00300064545509
0,0,2.8712030036856473,1.9369740187824425,-3.1629596223235605,18.398910967476684
0,0,2.8809709051000176,1.9435636508054572,-3.173720086745209,18.46150450343753
0,0,2.890664449622553,1.9501031201031558,-3.184398638516929,18.52362155416521
0,0,2.9002830377351505,1.9565920222279984,-3.194994617200726,18.585258277897157
0,0,2.9098261142746624,1.9630299826552338,-3.20550741122068,18.64641111710111
0,0,2.9192931667570154,1.9694166556523114,-3.215936456016768,18.707076787735907
0,0,2.9286837241482315,1.9757517234497892,-3.2262812326910058,18.767252271376105
0,0,2.937997354741649,1.9820348948092612,-3.2365412656689605,18.826934801609003
0,0,2.9472336653758435,1.9882659044957491,-3.2467161218382015,18.886121859023042
0,0,2.0551167409526734,1.386425037756056,-2.263946945740299,13.169361377799293
0,0,2.9744752888939283,2.006643677476708,-3.2767258965297286,19.060688479730587
0,0,3.060152063013024,2.0644430337983453,-3.371108695921403,19.609712473148797
0,0,3.0682829278482164,2.069928286466228,-3.3800657766764988,19.661815740663933
0,0,2.983399103342525,2.0126638706546824,-3.286556502286893,19.11787303523546
0,0,2.9922441571338116,2.0186309302343997,-3.2963003441410588,19.174552885806637
0,0,3.0010102586588516,2.024544726952436,-3.3059572110129936,19.230726803597904
0,0,3.0096972452455706,2.0304051510667835,-3.315526923700737,19.286393746192886
0,0,3.0183049823766743,2.036212111829242,-3.3250093340180524,19.341552851593416
0,0,3.026833362907575,2.041965536957817,-3.33440432393288,19.396203433207944
